JASDQU010106898.1	95713
JASDQU010106911.1	82422
JASDQU010106918.1	138825
JASDQU010106926.1	147507
JASDQU010106928.1	120359
JASDQU010106936.1	381984
JASDQU010106943.1	233271
JASDQU010106948.1	152509
JASDQU010106956.1	202921
JASDQU010106975.1	82723
JASDQU010106980.1	376697
JASDQU010106981.1	224791
JASDQU010106986.1	140416
JASDQU010106989.1	226495
JASDQU010106993.1	147043
JASDQU010107001.1	139918
JASDQU010107003.1	272100
JASDQU010107006.1	82778
JASDQU010107010.1	319968
JASDQU010107014.1	150477
JASDQU010107015.1	169421
JASDQU010107019.1	271896
JASDQU010107022.1	120924
JASDQU010107023.1	212379
JASDQU010107029.1	82619
JASDQU010107031.1	148071
JASDQU010107033.1	96702
JASDQU010107036.1	130046
JASDQU010107051.1	85985
JASDQU010107053.1	193035
JASDQU010107057.1	151215
JASDQU010107060.1	243304
JASDQU010107068.1	172109
JASDQU010107071.1	114423
JASDQU010107073.1	199790
JASDQU010107075.1	121532
JASDQU010107081.1	203475
JASDQU010107088.1	289246
JASDQU010107093.1	125366
JASDQU010107097.1	214628
JASDQU010107102.1	350040
JASDQU010107103.1	192940
JASDQU010107104.1	162961
JASDQU010107112.1	319278
JASDQU010107114.1	222548
JASDQU010107119.1	161535
JASDQU010107121.1	175525
JASDQU010107130.1	89559
JASDQU010107134.1	152126
JASDQU010107138.1	218169
JASDQU010107139.1	199029
JASDQU010107141.1	249510
JASDQU010107143.1	86020
JASDQU010107146.1	95488
JASDQU010107147.1	204922
JASDQU010107148.1	388966
JASDQU010107151.1	189098
JASDQU010107158.1	238388
JASDQU010107163.1	132348
JASDQU010107165.1	409621
JASDQU010107174.1	149728
JASDQU010107178.1	188582
JASDQU010107183.1	98183
JASDQU010107185.1	143843
JASDQU010107187.1	157363
JASDQU010107188.1	94447
JASDQU010107194.1	146087
JASDQU010107201.1	285728
JASDQU010107205.1	184652
JASDQU010107210.1	179763
JASDQU010107214.1	152797
JASDQU010107216.1	122303
JASDQU010107223.1	112433
JASDQU010107242.1	119300
JASDQU010107255.1	136463
JASDQU010107256.1	82076
JASDQU010107262.1	173966
JASDQU010107268.1	125002
JASDQU010107280.1	206799
JASDQU010107285.1	82231
JASDQU010107289.1	132598
JASDQU010107290.1	97673
JASDQU010107291.1	541091
JASDQU010107301.1	201946
JASDQU010107303.1	212746
JASDQU010107312.1	311014
JASDQU010107314.1	204545
JASDQU010107319.1	183538
JASDQU010107320.1	264979
JASDQU010107329.1	131654
JASDQU010107333.1	250457
JASDQU010107338.1	226056
JASDQU010107340.1	185409
JASDQU010107344.1	188774
JASDQU010107350.1	460145
JASDQU010107355.1	439192
JASDQU010107357.1	142435
JASDQU010107361.1	200273
JASDQU010107364.1	157150
JASDQU010107367.1	136064
JASDQU010107369.1	204680
JASDQU010107384.1	206146
JASDQU010107392.1	248868
JASDQU010107395.1	220541
JASDQU010107399.1	301095
JASDQU010107401.1	290080
JASDQU010107408.1	113237
JASDQU010107415.1	112530
JASDQU010107416.1	192211
JASDQU010107425.1	176053
JASDQU010107432.1	91569
JASDQU010107434.1	374963
JASDQU010107445.1	126774
JASDQU010107459.1	309293
JASDQU010107461.1	311686
JASDQU010107468.1	323279
JASDQU010107471.1	192079
JASDQU010107477.1	139079
JASDQU010107484.1	86008
JASDQU010107489.1	218461
JASDQU010107490.1	172244
JASDQU010107493.1	306361
JASDQU010107496.1	84700
JASDQU010107497.1	120772
JASDQU010107503.1	239655
JASDQU010107506.1	136383
JASDQU010107507.1	206789
JASDQU010107509.1	121624
JASDQU010107510.1	354390
JASDQU010107513.1	226551
JASDQU010107519.1	238222
JASDQU010107529.1	145787
JASDQU010107531.1	197827
JASDQU010107536.1	191067
JASDQU010107541.1	161124
JASDQU010107543.1	99538
JASDQU010107546.1	243906
JASDQU010107549.1	278310
JASDQU010107559.1	183531
JASDQU010107567.1	87125
JASDQU010107573.1	108424
JASDQU010107575.1	121715
JASDQU010107579.1	231529
JASDQU010107586.1	336688
JASDQU010107587.1	148128
JASDQU010107589.1	207799
JASDQU010107591.1	226454
JASDQU010107592.1	319664
JASDQU010107596.1	155886
JASDQU010107597.1	101338
JASDQU010107603.1	402204
JASDQU010107614.1	96270
JASDQU010107621.1	169754
JASDQU010107623.1	100905
JASDQU010107624.1	307677
JASDQU010107631.1	173901
JASDQU010107633.1	195613
JASDQU010107641.1	81307
JASDQU010107664.1	204417
JASDQU010107665.1	196630
JASDQU010107667.1	229345
JASDQU010107674.1	153402
JASDQU010107682.1	250599
JASDQU010107699.1	212233
JASDQU010107716.1	130038
JASDQU010107717.1	138505
JASDQU010107724.1	161534
JASDQU010107728.1	176605
JASDQU010107734.1	168106
JASDQU010107739.1	266438
JASDQU010107755.1	177027
JASDQU010107757.1	269937
JASDQU010107767.1	209300
JASDQU010107774.1	211142
JASDQU010107780.1	89739
JASDQU010107781.1	152423
JASDQU010107787.1	138631
JASDQU010107790.1	230696
JASDQU010107803.1	193799
JASDQU010107804.1	265931
JASDQU010107808.1	278743
JASDQU010107812.1	218409
JASDQU010107820.1	355073
JASDQU010107834.1	90977
JASDQU010107835.1	111857
JASDQU010107839.1	155530
JASDQU010107855.1	131523
JASDQU010107868.1	166267
JASDQU010107870.1	289581
JASDQU010107872.1	281413
JASDQU010107882.1	101901
JASDQU010107883.1	81059
JASDQU010107884.1	254236
JASDQU010107894.1	113316
JASDQU010107897.1	223841
JASDQU010107900.1	180770
JASDQU010107903.1	111277
JASDQU010107909.1	81086
JASDQU010107915.1	229552
JASDQU010107919.1	212993
JASDQU010107924.1	399188
JASDQU010107926.1	194762
JASDQU010107927.1	163340
JASDQU010107929.1	153309
JASDQU010107932.1	254780
JASDQU010107939.1	80851
JASDQU010107941.1	198969
JASDQU010107949.1	140140
JASDQU010107956.1	250449
JASDQU010107976.1	104496
JASDQU010107979.1	85964
JASDQU010107980.1	370266
JASDQU010107981.1	339871
JASDQU010107995.1	259893
JASDQU010108002.1	171026
JASDQU010108008.1	196630
JASDQU010108010.1	162581
JASDQU010108020.1	211735
JASDQU010108024.1	223467
JASDQU010108025.1	106195
JASDQU010108026.1	130660
JASDQU010108027.1	146211
JASDQU010108038.1	112192
JASDQU010108042.1	197217
JASDQU010108045.1	130932
JASDQU010108048.1	139009
JASDQU010108050.1	215368
JASDQU010108052.1	104594
JASDQU010108068.1	114963
JASDQU010108071.1	175411
JASDQU010108075.1	312930
JASDQU010108077.1	196775
JASDQU010108085.1	191623
JASDQU010108087.1	238806
JASDQU010108095.1	251006
JASDQU010108096.1	85187
JASDQU010108099.1	178448
JASDQU010108102.1	201511
JASDQU010108106.1	160501
JASDQU010108107.1	194880
JASDQU010108110.1	221979
JASDQU010108111.1	171331
JASDQU010108112.1	176208
JASDQU010108116.1	266843
JASDQU010108119.1	214037
JASDQU010108127.1	323111
JASDQU010108132.1	140510
JASDQU010108133.1	130366
JASDQU010108134.1	100160
JASDQU010108138.1	132092
JASDQU010108151.1	260112
JASDQU010108156.1	97172
JASDQU010108162.1	79404
JASDQU010108173.1	164859
JASDQU010108176.1	229855
JASDQU010108188.1	93080
JASDQU010108189.1	226084
JASDQU010108192.1	111772
JASDQU010108195.1	177425
JASDQU010108213.1	297467
JASDQU010108218.1	129247
JASDQU010108224.1	325061
JASDQU010108225.1	117474
JASDQU010108243.1	148576
JASDQU010108245.1	96463
JASDQU010108254.1	357226
JASDQU010108255.1	140411
JASDQU010108256.1	99475
JASDQU010108260.1	140976
JASDQU010108265.1	151847
JASDQU010108269.1	85801
JASDQU010108271.1	138601
JASDQU010108275.1	117676
JASDQU010108277.1	383923
JASDQU010108282.1	128592
JASDQU010108285.1	99799
JASDQU010108286.1	282682
JASDQU010108287.1	219366
JASDQU010108310.1	215263
JASDQU010108312.1	130453
JASDQU010108316.1	90688
JASDQU010108324.1	79860
JASDQU010108326.1	111761
JASDQU010108330.1	241447
JASDQU010108336.1	112010
JASDQU010108345.1	115373
JASDQU010108350.1	129347
JASDQU010108365.1	199209
JASDQU010108368.1	171113
JASDQU010108370.1	235730
JASDQU010108379.1	140679
JASDQU010108380.1	196354
JASDQU010108382.1	102093
JASDQU010108386.1	206431
JASDQU010108391.1	153318
JASDQU010108399.1	165373
JASDQU010108415.1	139909
JASDQU010108420.1	149912
JASDQU010108435.1	207444
JASDQU010108447.1	114397
JASDQU010108449.1	152544
JASDQU010108450.1	101686
JASDQU010108451.1	264004
JASDQU010108453.1	403729
JASDQU010108455.1	348366
JASDQU010108486.1	191537
JASDQU010108490.1	91545
JASDQU010108491.1	478492
JASDQU010108493.1	74991
JASDQU010108501.1	183952
JASDQU010108503.1	114033
JASDQU010108505.1	105393
JASDQU010108506.1	287940
JASDQU010108508.1	79523
JASDQU010108511.1	264835
JASDQU010108512.1	175414
JASDQU010108513.1	321116
JASDQU010108522.1	172104
JASDQU010108536.1	175421
JASDQU010108546.1	267096
JASDQU010108557.1	126461
JASDQU010108563.1	120511
JASDQU010108566.1	221335
JASDQU010108567.1	159434
JASDQU010108575.1	83254
JASDQU010108587.1	98990
JASDQU010108590.1	236953
JASDQU010108591.1	205911
JASDQU010108603.1	212396
JASDQU010108604.1	389913
JASDQU010108611.1	94409
JASDQU010108613.1	184546
JASDQU010108619.1	324629
JASDQU010108623.1	280244
JASDQU010108627.1	101627
JASDQU010108628.1	300367
JASDQU010108632.1	109818
JASDQU010108641.1	79787
JASDQU010108643.1	93549
JASDQU010108651.1	107407
JASDQU010108662.1	109103
JASDQU010108665.1	256493
JASDQU010108668.1	138349
JASDQU010108669.1	142907
JASDQU010108673.1	202307
JASDQU010108678.1	115780
JASDQU010108689.1	177641
JASDQU010108690.1	206573
JASDQU010108700.1	373803
JASDQU010108707.1	284929
JASDQU010108710.1	203265
JASDQU010108712.1	89969
JASDQU010108715.1	111560
JASDQU010108718.1	169591
JASDQU010108722.1	313249
JASDQU010108724.1	121797
JASDQU010108732.1	93676
JASDQU010108752.1	168750
JASDQU010108754.1	378252
JASDQU010108758.1	264231
JASDQU010108765.1	150756
JASDQU010108766.1	161000
JASDQU010108775.1	134000
JASDQU010108779.1	242812
JASDQU010108781.1	212008
JASDQU010108784.1	303112
JASDQU010108800.1	250443
JASDQU010108808.1	132436
JASDQU010108820.1	164462
JASDQU010108822.1	96581
JASDQU010108832.1	223051
JASDQU010108849.1	125752
JASDQU010108850.1	284325
JASDQU010108852.1	73345
JASDQU010108868.1	180164
JASDQU010108894.1	169034
JASDQU010108896.1	127393
JASDQU010108900.1	179460
JASDQU010108903.1	279373
JASDQU010108910.1	148728
JASDQU010108916.1	175115
JASDQU010108918.1	84758
JASDQU010108922.1	159461
JASDQU010108923.1	186215
JASDQU010108925.1	211776
JASDQU010108936.1	156145
JASDQU010108945.1	178392
JASDQU010108951.1	158483
JASDQU010108955.1	88166
JASDQU010108977.1	106353
JASDQU010108979.1	213927
JASDQU010109003.1	177449
JASDQU010109021.1	165456
JASDQU010109025.1	205944
JASDQU010109037.1	199445
JASDQU010109048.1	97320
JASDQU010109055.1	123723
JASDQU010109056.1	86117
JASDQU010109075.1	237536
JASDQU010109088.1	318550
JASDQU010109100.1	118103
JASDQU010109103.1	135797
JASDQU010109114.1	138528
JASDQU010109121.1	148151
JASDQU010109124.1	115083
JASDQU010109126.1	146973
JASDQU010109128.1	190816
JASDQU010109132.1	132478
JASDQU010109150.1	210127
JASDQU010109157.1	96142
JASDQU010109168.1	100312
JASDQU010109171.1	125877
JASDQU010109172.1	131561
JASDQU010109174.1	251420
JASDQU010109179.1	192018
JASDQU010109182.1	94840
JASDQU010109199.1	154569
JASDQU010109200.1	266256
JASDQU010109204.1	197112
JASDQU010109209.1	164692
JASDQU010109211.1	126768
JASDQU010109218.1	87521
JASDQU010109226.1	195664
JASDQU010109228.1	102839
JASDQU010109235.1	146693
JASDQU010109236.1	160953
JASDQU010109237.1	143466
JASDQU010109240.1	84704
JASDQU010109254.1	202960
JASDQU010109257.1	138647
JASDQU010109259.1	129969
JASDQU010109268.1	155625
JASDQU010109270.1	78173
JASDQU010109271.1	120618
JASDQU010109280.1	143369
JASDQU010109285.1	98295
JASDQU010109291.1	304162
JASDQU010109293.1	149879
JASDQU010109298.1	111376
JASDQU010109307.1	107010
JASDQU010109311.1	97549
JASDQU010109315.1	221517
JASDQU010109333.1	111415
JASDQU010109345.1	128126
JASDQU010109348.1	136278
JASDQU010109351.1	77992
JASDQU010109356.1	122959
JASDQU010109358.1	157237
JASDQU010109363.1	97820
JASDQU010109370.1	168022
JASDQU010109372.1	95005
JASDQU010109375.1	179060
JASDQU010109380.1	167482
JASDQU010109382.1	170029
JASDQU010109385.1	259710
JASDQU010109387.1	110923
JASDQU010109394.1	266845
JASDQU010109395.1	152469
JASDQU010109408.1	104171
JASDQU010109413.1	77650
JASDQU010109422.1	85091
JASDQU010109424.1	222630
JASDQU010109435.1	66579
JASDQU010109437.1	192202
JASDQU010109438.1	120302
JASDQU010109445.1	287519
JASDQU010109446.1	156214
JASDQU010109447.1	289225
JASDQU010109448.1	94561
JASDQU010109451.1	77901
JASDQU010109452.1	178811
JASDQU010109453.1	163872
JASDQU010109461.1	77859
JASDQU010109471.1	137078
JASDQU010109472.1	218474
JASDQU010109475.1	158211
JASDQU010109481.1	81140
JASDQU010109482.1	178788
JASDQU010109483.1	346916
JASDQU010109488.1	132771
JASDQU010109506.1	194843
JASDQU010109507.1	250785
JASDQU010109514.1	205661
JASDQU010109515.1	113394
JASDQU010109516.1	115906
JASDQU010109519.1	102787
JASDQU010109521.1	366572
JASDQU010109526.1	113592
JASDQU010109530.1	114124
JASDQU010109531.1	174738
JASDQU010109536.1	129428
JASDQU010109537.1	152695
JASDQU010109551.1	110914
JASDQU010109552.1	128432
JASDQU010109553.1	319253
JASDQU010109555.1	157011
JASDQU010109556.1	242427
JASDQU010109571.1	351879
JASDQU010109572.1	84945
JASDQU010109581.1	221044
JASDQU010109589.1	194068
JASDQU010109590.1	94640
JASDQU010109596.1	160671
JASDQU010109601.1	203509
JASDQU010109602.1	146099
JASDQU010109603.1	117739
JASDQU010109607.1	84427
JASDQU010109609.1	204355
JASDQU010109621.1	255380
JASDQU010109624.1	81685
JASDQU010109627.1	171129
JASDQU010109629.1	308108
JASDQU010109637.1	119689
JASDQU010109650.1	221700
JASDQU010109652.1	110124
JASDQU010109656.1	129234
JASDQU010109657.1	117854
JASDQU010109659.1	386290
JASDQU010109661.1	202841
JASDQU010109671.1	77450
JASDQU010109679.1	195613
JASDQU010109681.1	89998
JASDQU010109682.1	225994
JASDQU010109687.1	311524
JASDQU010109689.1	175907
JASDQU010109692.1	230115
JASDQU010111349.1	1006
JASDQU010114104.1	1075
JASDQU010118278.1	1068
JASDQU010119296.1	1066
JASDQU010120092.1	4962
JASDQU010120123.1	5358
JASDQU010120667.1	5351
JASDQU010121009.1	5347
JASDQU010121117.1	5345
JASDQU010121182.1	5345
JASDQU010121198.1	5344
JASDQU010121352.1	5404
JASDQU010121840.1	5318
JASDQU010121887.1	5337
JASDQU010121972.1	5331
JASDQU010122103.1	5333
JASDQU010122168.1	5332
JASDQU010122195.1	5332
JASDQU010122292.1	5332
JASDQU010122446.1	5329
JASDQU010122646.1	5326
JASDQU010123147.1	5320
JASDQU010123149.1	5320
JASDQU010123188.1	5328
JASDQU010123232.1	5319
JASDQU010123547.1	5315
JASDQU010123692.1	5313
JASDQU010123798.1	10163
JASDQU010123989.1	5508
JASDQU010124268.1	5306
JASDQU010124278.1	5306
JASDQU010124586.1	5302
JASDQU010124698.1	5300
JASDQU010124839.1	5299
JASDQU010126604.1	1063
JASDQU010131991.1	1054
JASDQU010132724.1	1053
JASDQU010132930.1	1053
JASDQU010137248.1	1046
JASDQU010138797.1	1044
JASDQU010145383.1	2160
JASDQU010145516.1	2160
JASDQU010145881.1	2158
JASDQU010146088.1	2156
JASDQU010146809.1	2156
JASDQU010147691.1	2153
JASDQU010147977.1	2152
JASDQU010148120.1	2010
JASDQU010148917.1	2149
JASDQU010150010.1	49066
JASDQU010150025.1	28705
JASDQU010154698.1	1028
JASDQU010155706.1	1026
JASDQU010160268.1	1020
JASDQU010161316.1	1018
JASDQU010164373.1	1014
JASDQU010165629.1	1012
JASDQU010166326.1	1011
JASDQU010167197.1	1010
JASDQU010169417.1	1007
JASDQU010169666.1	21278
JASDQU010169727.1	21270
JASDQU010169754.1	21159
JASDQU010169757.1	31751
JASDQU010169768.1	21265
JASDQU010169801.1	21262
JASDQU010169813.1	21261
JASDQU010169854.1	21255
JASDQU010169873.1	36023
JASDQU010169900.1	54652
JASDQU010169916.1	21250
JASDQU010169963.1	21205
JASDQU010170044.1	21194
JASDQU010170047.1	28072
JASDQU010170050.1	21236
JASDQU010170066.1	21054
JASDQU010170074.1	21108
JASDQU010170089.1	38600
JASDQU010170097.1	21255
JASDQU010170159.1	21131
JASDQU010170179.1	62288
JASDQU010170199.1	21221
JASDQU010170212.1	32181
JASDQU010170225.1	21224
JASDQU010170233.1	21230
JASDQU010170244.1	32380
JASDQU010170268.1	30222
JASDQU010170308.1	21245
JASDQU010170324.1	34488
JASDQU010170382.1	38812
JASDQU010170384.1	38996
JASDQU010170398.1	21104
JASDQU010170426.1	26554
JASDQU010170449.1	21053
JASDQU010170456.1	41147
JASDQU010170474.1	48321
JASDQU010170520.1	37185
JASDQU010170522.1	57650
JASDQU010170535.1	21186
JASDQU010170539.1	26899
JASDQU010170568.1	30099
JASDQU010170574.1	40335
JASDQU010170636.1	21073
JASDQU010170655.1	21167
JASDQU010170664.1	21274
JASDQU010170689.1	34595
JASDQU010170700.1	69828
JASDQU010170706.1	39373
JASDQU010170714.1	29311
JASDQU010170739.1	21161
JASDQU010170740.1	21164
JASDQU010170744.1	21160
JASDQU010170792.1	21159
JASDQU010170819.1	32266
JASDQU010170835.1	21154
JASDQU010170838.1	21154
JASDQU010170878.1	41724
JASDQU010170905.1	34155
JASDQU010170980.1	36821
JASDQU010171083.1	56386
JASDQU010171100.1	24741
JASDQU010171141.1	21119
JASDQU010171142.1	35367
JASDQU010171143.1	21119
JASDQU010171162.1	21117
JASDQU010171184.1	21091
JASDQU010171215.1	21110
JASDQU010171249.1	40782
JASDQU010171324.1	37967
JASDQU010171325.1	63204
JASDQU010171347.1	21095
JASDQU010171349.1	21159
JASDQU010171354.1	24959
JASDQU010171398.1	21089
JASDQU010171415.1	21087
JASDQU010171421.1	21086
JASDQU010171427.1	21085
JASDQU010171429.1	39315
JASDQU010171436.1	21084
JASDQU010171498.1	21077
JASDQU010171541.1	31899
JASDQU010171554.1	40319
JASDQU010171557.1	21071
JASDQU010171561.1	20874
JASDQU010171568.1	46900
JASDQU010171578.1	31694
JASDQU010171586.1	21108
JASDQU010171603.1	20947
JASDQU010171667.1	21051
JASDQU010171672.1	21059
JASDQU010171676.1	20820
JASDQU010171677.1	29683
JASDQU010171688.1	29485
JASDQU010171698.1	21096
JASDQU010171737.1	21052
JASDQU010171747.1	25624
JASDQU010171803.1	21045
JASDQU010171900.1	20942
JASDQU010171966.1	78116
JASDQU010172033.1	27123
JASDQU010172041.1	21017
JASDQU010172067.1	43491
JASDQU010172069.1	36295
JASDQU010172080.1	20987
JASDQU010172156.1	29181
JASDQU010172163.1	29473
JASDQU010172209.1	56976
JASDQU010172217.1	20942
JASDQU010172233.1	32485
JASDQU010172265.1	20478
JASDQU010172267.1	30307
JASDQU010172270.1	20989
JASDQU010172273.1	20981
JASDQU010172274.1	20988
JASDQU010172289.1	20990
JASDQU010172301.1	37602
JASDQU010172330.1	24586
JASDQU010172363.1	36906
JASDQU010172379.1	33236
JASDQU010172394.1	20975
JASDQU010172412.1	39797
JASDQU010172425.1	38485
JASDQU010172426.1	35820
JASDQU010172428.1	20866
JASDQU010172436.1	20923
JASDQU010172457.1	20837
JASDQU010172476.1	20546
JASDQU010172521.1	36383
JASDQU010172527.1	21041
JASDQU010172538.1	39707
JASDQU010172566.1	20955
JASDQU010172613.1	36614
JASDQU010172627.1	41823
JASDQU010172629.1	41899
JASDQU010172633.1	25002
JASDQU010172660.1	20944
JASDQU010172674.1	24941
JASDQU010172685.1	37153
JASDQU010172705.1	20938
JASDQU010172729.1	32724
JASDQU010172770.1	20936
JASDQU010172780.1	30277
JASDQU010172808.1	20930
JASDQU010172820.1	20929
JASDQU010172821.1	20853
JASDQU010172848.1	46718
JASDQU010172869.1	20924
JASDQU010172889.1	20878
JASDQU010172890.1	28777
JASDQU010172948.1	20804
JASDQU010172958.1	27146
JASDQU010172981.1	36630
JASDQU010172987.1	24913
JASDQU010173033.1	20913
JASDQU010173078.1	35222
JASDQU010173105.1	20970
JASDQU010173116.1	20897
JASDQU010173188.1	20887
JASDQU010173189.1	35903
JASDQU010173264.1	39993
JASDQU010173265.1	25627
JASDQU010173283.1	26665
JASDQU010173314.1	20803
JASDQU010173344.1	20918
JASDQU010173345.1	20815
JASDQU010173367.1	27601
JASDQU010173387.1	20863
JASDQU010173413.1	27199
JASDQU010173415.1	20845
JASDQU010173448.1	20865
JASDQU010173476.1	20854
JASDQU010173502.1	54236
JASDQU010173522.1	56917
JASDQU010173532.1	58617
JASDQU010173539.1	31727
JASDQU010173573.1	40381
JASDQU010173589.1	31285
JASDQU010173608.1	20839
JASDQU010173615.1	35378
JASDQU010173646.1	37799
JASDQU010173687.1	28696
JASDQU010173697.1	20809
JASDQU010173745.1	20774
JASDQU010173839.1	41143
JASDQU010173900.1	27025
JASDQU010173904.1	20807
JASDQU010173917.1	28761
JASDQU010173976.1	20749
JASDQU010173988.1	20722
JASDQU010173991.1	35092
JASDQU010174010.1	31288
JASDQU010174046.1	20839
JASDQU010174077.1	36950
JASDQU010174106.1	39755
JASDQU010174129.1	20783
JASDQU010174170.1	20779
JASDQU010174234.1	34538
JASDQU010174244.1	38027
JASDQU010174262.1	31186
JASDQU010174290.1	20766
JASDQU010174347.1	27558
JASDQU010174350.1	24659
JASDQU010174408.1	38198
JASDQU010174416.1	46779
JASDQU010174448.1	20839
JASDQU010174453.1	23921
JASDQU010174489.1	20698
JASDQU010174567.1	37652
JASDQU010174626.1	20680
JASDQU010174633.1	38289
JASDQU010174638.1	52129
JASDQU010175075.1	5297
JASDQU010175146.1	3808
JASDQU010175294.1	5245
JASDQU010175315.1	5293
JASDQU010175928.1	5285
JASDQU010176007.1	5237
JASDQU010176009.1	8684
JASDQU010176102.1	5186
JASDQU010176288.1	5281
JASDQU010176472.1	5279
JASDQU010176621.1	5309
JASDQU010176828.1	5274
JASDQU010176874.1	5274
JASDQU010176994.1	5272
JASDQU010177069.1	9686
JASDQU010177161.1	5270
JASDQU010177611.1	5265
JASDQU010177736.1	5263
JASDQU010177751.1	5263
JASDQU010178169.1	5257
JASDQU010178203.1	5257
JASDQU010178270.1	5296
JASDQU010178485.1	5253
JASDQU010178570.1	5252
JASDQU010178637.1	5251
JASDQU010178640.1	5251
JASDQU010179050.1	5246
JASDQU010179189.1	5244
JASDQU010179321.1	5243
JASDQU010179363.1	5242
JASDQU010179580.1	5249
JASDQU010179724.1	5237
JASDQU010179800.1	5237
JASDQU010179875.1	5236
JASDQU010179947.1	5235
JASDQU010179962.1	5235
JASDQU010180288.1	1006
JASDQU010183086.1	1003
JASDQU010185453.1	20832
JASDQU010185489.1	20716
JASDQU010185500.1	39633
JASDQU010185505.1	57045
JASDQU010185512.1	24862
JASDQU010185552.1	59607
JASDQU010185560.1	57992
JASDQU010185588.1	24133
JASDQU010185589.1	20706
JASDQU010185599.1	34337
JASDQU010185622.1	20707
JASDQU010185662.1	19992
JASDQU010185697.1	31785
JASDQU010185701.1	20673
JASDQU010185702.1	20643
JASDQU010185724.1	20574
JASDQU010185727.1	20727
JASDQU010185739.1	20431
JASDQU010185753.1	26975
JASDQU010185764.1	34583
JASDQU010185777.1	20730
JASDQU010185789.1	20686
JASDQU010185901.1	28466
JASDQU010185926.1	20537
JASDQU010185963.1	25038
JASDQU010185971.1	20664
JASDQU010185974.1	20727
JASDQU010185975.1	20664
JASDQU010185989.1	20731
JASDQU010186014.1	20659
JASDQU010186056.1	34765
JASDQU010186060.1	20566
JASDQU010186065.1	31492
JASDQU010186088.1	47699
JASDQU010186090.1	20651
JASDQU010186156.1	20537
JASDQU010186181.1	20727
JASDQU010186199.1	20693
JASDQU010186200.1	30244
JASDQU010186219.1	28658
JASDQU010186221.1	33846
JASDQU010186231.1	29581
JASDQU010186300.1	20639
JASDQU010186382.1	37594
JASDQU010186417.1	20518
JASDQU010186454.1	27629
JASDQU010186460.1	20532
JASDQU010186524.1	26940
JASDQU010186532.1	20603
JASDQU010186540.1	38332
JASDQU010186548.1	35181
JASDQU010186617.1	20680
JASDQU010186625.1	20598
JASDQU010186637.1	24047
JASDQU010186642.1	20592
JASDQU010186655.1	35405
JASDQU010186670.1	20784
JASDQU010186674.1	20589
JASDQU010186677.1	20588
JASDQU010186682.1	20587
JASDQU010186686.1	20113
JASDQU010186689.1	20617
JASDQU010186692.1	30275
JASDQU010186703.1	20647
JASDQU010186708.1	20584
JASDQU010186720.1	20583
JASDQU010186743.1	20581
JASDQU010186747.1	20560
JASDQU010186759.1	20314
JASDQU010186806.1	20573
JASDQU010186820.1	20533
JASDQU010186822.1	28790
JASDQU010186829.1	33692
JASDQU010186850.1	33849
JASDQU010186932.1	20496
JASDQU010186947.1	48661
JASDQU010186988.1	20555
JASDQU010187021.1	46991
JASDQU010187027.1	20550
JASDQU010187032.1	20549
JASDQU010187055.1	29400
JASDQU010187066.1	34262
JASDQU010187069.1	20630
JASDQU010187101.1	20245
JASDQU010187104.1	20542
JASDQU010187150.1	20126
JASDQU010187165.1	55158
JASDQU010187173.1	32682
JASDQU010187178.1	27542
JASDQU010187181.1	20478
JASDQU010187200.1	50598
JASDQU010187244.1	56465
JASDQU010187247.1	31906
JASDQU010187251.1	27509
JASDQU010187298.1	20385
JASDQU010187299.1	20397
JASDQU010187302.1	19551
JASDQU010187326.1	26542
JASDQU010187329.1	20519
JASDQU010187355.1	38111
JASDQU010187405.1	30987
JASDQU010187419.1	40008
JASDQU010187448.1	19801
JASDQU010187484.1	24659
JASDQU010187505.1	18486
JASDQU010187536.1	20500
JASDQU010187564.1	38172
JASDQU010187589.1	40563
JASDQU010187609.1	34365
JASDQU010187666.1	23656
JASDQU010187668.1	20185
JASDQU010187670.1	21098
JASDQU010187683.1	20519
JASDQU010187687.1	20519
JASDQU010187691.1	20433
JASDQU010187713.1	20484
JASDQU010187728.1	20356
JASDQU010187745.1	28996
JASDQU010187764.1	31945
JASDQU010187771.1	20382
JASDQU010187820.1	20418
JASDQU010187828.1	20425
JASDQU010187869.1	24310
JASDQU010187898.1	24919
JASDQU010187905.1	25392
JASDQU010187963.1	52200
JASDQU010187983.1	20455
JASDQU010188004.1	20538
JASDQU010188030.1	30511
JASDQU010188031.1	20449
JASDQU010188042.1	20448
JASDQU010188082.1	20444
JASDQU010188115.1	29034
JASDQU010188134.1	40337
JASDQU010188203.1	30840
JASDQU010188209.1	20431
JASDQU010188215.1	26138
JASDQU010188219.1	64806
JASDQU010188300.1	25086
JASDQU010188302.1	26720
JASDQU010188336.1	49291
JASDQU010188354.1	24252
JASDQU010188365.1	25993
JASDQU010188392.1	20384
JASDQU010188410.1	31547
JASDQU010188428.1	20305
JASDQU010188442.1	29210
JASDQU010188454.1	35696
JASDQU010188457.1	39752
JASDQU010188489.1	20020
JASDQU010188513.1	20332
JASDQU010188527.1	20092
JASDQU010188578.1	38243
JASDQU010188590.1	49587
JASDQU010188591.1	20397
JASDQU010188594.1	20387
JASDQU010188598.1	20387
JASDQU010188611.1	25259
JASDQU010188637.1	36651
JASDQU010188675.1	20404
JASDQU010188684.1	37381
JASDQU010188691.1	20377
JASDQU010188710.1	36693
JASDQU010188713.1	20346
JASDQU010188730.1	20374
